family,store_nbr,city,state,store_type,cluster,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
SEAFOOD,13,Latacunga,Cotopaxi,C,15,16,32,0.5597924869664094,0.665906172965693,-0.10611368599928361,-0.13006340272977784,0.0,0.000982789673951287,0.0005611672278338945,0.0005611672278338945,False,0.25,1.25,1.7823926971341923,0.5323926971341923,0.125
HOME APPLIANCES,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,16,32,0.4018416495357135,0.5080602362883356,-0.10621858675262214,-0.0966484923957763,0.0,0.0005064264143321406,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.4914804681899047,0.4914804681899047,0.0
PET SUPPLIES,34,Guayaquil,Guayas,B,6,16,32,0.5839524079964389,0.6902308981101384,-0.1062784901136995,-0.13541827790108885,0.0,0.0010694521579205228,0.0005611672278338945,0.0005611672278338945,False,0.0625,3.5,2.9102886685528477,-0.5897113314471524,0.0
CELEBRATION,3,Quito,Pichincha,D,8,16,32,0.4663070201665368,0.5732472944133256,-0.10694027424678876,-0.11117022349560304,0.0,0.0006819465887639183,0.0005611672278338945,0.0005611672278338945,False,0.0,37.6875,40.23349183229121,2.5459918322912056,0.0
HARDWARE,30,Guayaquil,Guayas,C,3,16,32,0.359022392473748,0.4669385935351442,-0.10791620106139621,-0.08913457183500464,0.0,0.0004042495332854203,0.0005611672278338945,0.0005611672278338945,False,0.875,0.1875,0.3423000837404394,0.15480008374043938,0.0
HARDWARE,41,Machala,El Oro,D,4,16,32,0.5013852157563327,0.6096770522818364,-0.10829183652550378,-0.12031897350004489,0.0,0.0007884052390459993,0.0005611672278338945,0.0005611672278338945,False,0.1875,1.625,1.0990137353539868,-0.5259862646460131,0.0
GROCERY II,20,Quito,Pichincha,B,6,16,32,0.39310765126951,0.5021058846454913,-0.10899823337598136,-0.09757669390900078,0.0,0.0004846513730563756,0.0005611672278338945,0.0005611672278338945,False,0.0,12.8125,15.736204358608077,2.9237043586080764,0.5625
SEAFOOD,41,Machala,El Oro,D,4,16,32,0.537080003842239,0.6464614703206908,-0.10938146647845182,-0.12945750208200996,0.0,0.0009046579843360606,0.0005611672278338945,0.0005611672278338945,False,0.0,7.00625,6.920985137915396,-0.0852648620846041,0.375
PREPARED FOODS,2,Quito,Pichincha,D,13,16,32,0.131668125132275,0.24137749524500746,-0.10970937011273246,-0.04092660003490518,0.0,5.4371054613528596e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,109.1107494375,112.17192226807784,3.0611728305778376,0.0
AUTOMOTIVE,37,Cuenca,Azuay,D,2,16,32,0.5286206945731319,0.638607720510652,-0.10998702593752008,-0.1283799819648307,0.0,0.0008763846774522123,0.0005611672278338945,0.0005611672278338945,False,0.0,4.3125,2.848626717486961,-1.4638732825130394,0.0
SCHOOL AND OFFICE SUPPLIES,11,Cayambe,Pichincha,B,6,16,32,0.47332942389240146,0.5842515680176987,-0.11092214412529727,-0.11730915120882696,0.0,0.0007026409535577354,0.0005611672278338945,0.0005611672278338945,False,0.0,22.875,16.680380407548046,-6.1946195924519545,5.75
PLAYERS AND ELECTRONICS,46,Quito,Pichincha,A,14,16,32,0.1541959909299506,0.2653935686658476,-0.11119757773589703,-0.046657342670324564,0.0,7.456802119241393e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,45.375,46.763208301421415,1.3882083014214175,0.0625
PET SUPPLIES,25,Salinas,Santa Elena,D,1,16,32,0.5205677466648828,0.6328687321467884,-0.11230098548190559,-0.12953205326132977,0.0,0.0008498865709666266,0.0005611672278338945,0.0005611672278338945,False,0.0,5.625,4.137470883861085,-1.487529116138915,0.0
MAGAZINES,10,Quito,Pichincha,C,15,16,32,0.34122877686363257,0.45456394159250485,-0.11333516472887228,-0.09019129883626342,0.0,0.0003651722376093888,0.0005611672278338945,0.0005611672278338945,False,0.5625,0.4375,0.36675818123335086,-0.07074181876664914,0.0
MEATS,31,Babahoyo,Los Rios,B,10,16,32,0.10785374868060778,0.22129307803121728,-0.1134393293506095,-0.03733819528007072,0.0,3.648185751810907e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,396.34893875,390.6555130746792,-5.693425675320793,2.75
FROZEN FOODS,41,Machala,El Oro,D,4,16,32,0.24221784426210605,0.35696297712892444,-0.1147451328668184,-0.06875308296176318,0.0,0.00018400038131408293,0.0005611672278338945,0.0005611672278338945,False,0.0,150.139125,136.00361073799914,-14.135514262000857,0.6875
SEAFOOD,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,16,32,0.39188227305945095,0.5068960553523545,-0.11501378229290354,-0.10337189499353519,0.0,0.00048163461355232254,0.0005611672278338945,0.0005611672278338945,False,0.0,6.25,6.34412884921534,0.09412884921534048,0.25
HOME APPLIANCES,7,Quito,Pichincha,D,8,16,32,0.4338188100396718,0.55050350369225,-0.11668469365257816,-0.11485534763320626,0.0,0.0005902326249530244,0.0005611672278338945,0.0005611672278338945,False,0.375,0.875,0.6230552523562641,-0.25194474764373587,0.0
LADIESWEAR,51,Guayaquil,Guayas,A,17,16,32,0.6928573545236616,0.8095506670808481,-0.11669331255718651,-0.17532096885351922,0.0,0.0015055463016419332,0.0005611672278338945,0.0005611672278338945,False,0.1875,3.125,2.301207841215508,-0.8237921587844917,0.0
PRODUCE,22,Puyo,Pastaza,C,7,16,32,0.2641555660901579,0.3832302492641733,-0.11907468317401543,-0.07708726085466862,0.0,0.00021883963731216175,0.0005611672278338945,0.0005611672278338945,False,0.0,513.9881875,585.7834751292581,71.79528762925808,19.625
SEAFOOD,14,Riobamba,Chimborazo,C,7,16,32,0.4720644947047798,0.5911533372802718,-0.11908884257549196,-0.12661738101672368,0.0,0.0006988904854915012,0.0005611672278338945,0.0005611672278338945,False,0.0,4.875,3.1788001515873794,-1.6961998484126206,0.25
MAGAZINES,51,Guayaquil,Guayas,A,17,16,32,0.3807078741080316,0.50035575945627,-0.11964788534823839,-0.1054174006132039,0.0,0.000454558907425015,0.0005611672278338945,0.0005611672278338945,False,0.0,11.4375,10.030417875945666,-1.4070821240543332,0.0
HOME APPLIANCES,4,Quito,Pichincha,D,9,16,32,0.28258720116164343,0.40281639144574644,-0.120229190284103,-0.08240551895700167,0.0,0.00025044446039723965,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.31545946153442467,0.25295946153442467,0.0
HOME AND KITCHEN II,30,Guayaquil,Guayas,C,3,16,32,0.38312051951695797,0.5034082292423666,-0.12028770972540864,-0.10663851279399142,0.0,0.0004603384803728707,0.0005611672278338945,0.0005611672278338945,False,0.0,8.625,7.9389635183257345,-0.6860364816742659,0.125
HARDWARE,36,Libertad,Guayas,E,10,16,32,0.396883391587925,0.518149082876093,-0.12126569128816794,-0.11096204556700201,0.0,0.0004940060918822417,0.0005611672278338945,0.0005611672278338945,False,0.6875,0.375,0.40530276781562563,0.03030276781562565,0.0
LADIESWEAR,41,Machala,El Oro,D,4,16,32,0.4843802043044864,0.6056749303280324,-0.12129472602354602,-0.132217938905811,0.0,0.0007358329409313667,0.0005611672278338945,0.0005611672278338945,False,0.0,18.875,17.41369759045719,-1.4613024095428098,0.0
PET SUPPLIES,18,Quito,Pichincha,B,16,16,32,0.3473020774984827,0.46888586258382403,-0.12158378508534134,-0.09923521909621463,0.0,0.00037828682526234585,0.0005611672278338945,0.0005611672278338945,False,0.0,3.625,4.383755903803963,0.7587559038039627,0.0
HOME AND KITCHEN II,17,Quito,Pichincha,C,12,16,32,0.29065389737338143,0.41366461837220886,-0.12301072099882743,-0.08663872843468906,0.0,0.00026494684690089713,0.0005611672278338945,0.0005611672278338945,False,0.0,26.75,24.27191169267782,-2.4780883073221824,0.25
MAGAZINES,44,Quito,Pichincha,A,5,16,32,0.300525773613059,0.42426911795686234,-0.12374334434380335,-0.08968854384616638,0.0,0.0002832499888314353,0.0005611672278338945,0.0005611672278338945,False,0.0,28.875,24.48696054868911,-4.388039451310889,0.0
HARDWARE,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,16,32,0.4289089293822211,0.5533177727902854,-0.1244088434080643,-0.12219768798179878,0.0,0.0005769479432879333,0.0005611672278338945,0.0005611672278338945,False,0.5625,0.5625,0.5463809375846456,-0.016119062415354463,0.0
LAWN AND GARDEN,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,16,32,0.5826551348922632,0.7073691796544449,-0.12471404476218173,-0.160884150108681,0.0,0.0010647057763604525,0.0005611672278338945,0.0005611672278338945,False,0.125,3.5,3.2842293630596173,-0.2157706369403827,0.375
HARDWARE,20,Quito,Pichincha,B,6,16,32,0.36269273059921253,0.48749081166713576,-0.12479808106792323,-0.10610127463036986,0.0,0.00041255718602186146,0.0005611672278338945,0.0005611672278338945,False,0.4375,0.625,0.4663285295827788,-0.15867147041722118,0.0
HOME APPLIANCES,42,Cuenca,Azuay,D,2,16,32,0.20625831526776592,0.3313728770070047,-0.12511456173923877,-0.06726549099880233,0.0,0.00013342259586021692,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.22367031484106598,0.22367031484106598,0.0
HARDWARE,12,Latacunga,Cotopaxi,C,15,16,32,0.37405418698967186,0.5002981501790463,-0.12624396318937448,-0.11038170426807117,0.0,0.000438808967904269,0.0005611672278338945,0.0005611672278338945,False,0.5625,0.5,0.5153295249399736,0.015329524939973634,0.0
CELEBRATION,40,Machala,El Oro,C,3,16,32,0.7068958024285852,0.8332272391697981,-0.12633143674121294,-0.19456595660337056,0.0,0.0015671741498507132,0.0005611672278338945,0.0005611672278338945,False,0.0,9.4375,7.080788134690403,-2.356711865309596,0.0
GROCERY II,6,Quito,Pichincha,D,13,16,32,0.24027773934588337,0.3669323579090265,-0.12665461856314314,-0.07690596325550968,0.0,0.00018106459114052508,0.0005611672278338945,0.0005611672278338945,False,0.0,36.6875,33.10246544377695,-3.5850345562230537,0.0
HOME APPLIANCES,3,Quito,Pichincha,D,8,16,32,0.4900966276960707,0.6169884111898364,-0.12689178349376568,-0.14047999506349768,0.0,0.0007533033212678909,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.6525343839101323,0.5900343839101323,0.0
BOOKS,24,Guayaquil,Guayas,D,1,16,32,0.20714080072035684,0.3350770012222785,-0.12793620050192167,-0.06936928542504425,0.0,0.00013456674740788114,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.22472565107843234,0.22472565107843234,0.0
BEAUTY,10,Quito,Pichincha,C,15,16,32,0.5063531744124041,0.6351327632631366,-0.12877958885073248,-0.14700008973274897,0.0,0.0008041064167985544,0.0005611672278338945,0.0005611672278338945,False,0.125,2.6875,2.2105814942103823,-0.4769185057896178,0.5625
LINGERIE,6,Quito,Pichincha,D,13,16,32,0.5741558625966575,0.7034480390091231,-0.1292921764124656,-0.16518418903166887,0.0,0.0010338703039961333,0.0005611672278338945,0.0005611672278338945,False,0.0,12.0,12.37696558467904,0.3769655846790394,3.375
MAGAZINES,33,Quevedo,Los Rios,C,3,16,32,0.43888914630926396,0.5692566621332102,-0.1303675158239463,-0.1314294646349694,0.0,0.0006041101542337565,0.0005611672278338945,0.0005611672278338945,False,0.0625,1.625,1.1210422487469558,-0.5039577512530442,0.0
MAGAZINES,1,Quito,Pichincha,D,13,16,32,0.4777111107933626,0.6087849167117055,-0.13107380591834294,-0.14241116944024987,0.0,0.0007157100879128043,0.0005611672278338945,0.0005611672278338945,False,0.0,6.375,5.2274628463994315,-1.1475371536005685,0.0
BEAUTY,50,Ambato,Tungurahua,A,14,16,32,0.285421004906689,0.41748587229422957,-0.13206486738754059,-0.09282930352332959,0.0,0.000255492593924082,0.0005611672278338945,0.0005611672278338945,False,0.0,15.1875,14.490618954900492,-0.696881045099507,1.625
PET SUPPLIES,8,Quito,Pichincha,D,8,16,32,0.262313262847862,0.3945247194827684,-0.1322114566349064,-0.08684150641706556,0.0,0.0002157977702315205,0.0005611672278338945,0.0005611672278338945,False,0.0,19.125,19.97969776259508,0.854697762595081,0.0
HOME CARE,25,Salinas,Santa Elena,D,1,16,32,0.2055651346089774,0.3382789402710723,-0.1327138056620949,-0.0721756168641127,0.0,0.00013252730538799022,0.0005611672278338945,0.0005611672278338945,False,0.0,115.0625,103.6649887614421,-11.397511238557897,4.0
MAGAZINES,28,Guayaquil,Guayas,E,10,16,32,0.4300141220571907,0.5633087691235522,-0.13329464706636152,-0.1324046242028749,0.0,0.0005799250795324351,0.0005611672278338945,0.0005611672278338945,False,0.25,1.25,1.1174683362988336,-0.13253166370116642,0.0
PREPARED FOODS,41,Machala,El Oro,D,4,16,32,0.21931989539173155,0.35311428201330386,-0.1337943866215723,-0.07658847964713103,0.0,0.0001508559742650907,0.0005611672278338945,0.0005611672278338945,False,0.0,65.15800025,59.85949785405204,-5.298502395947962,0.0
FROZEN FOODS,33,Quevedo,Los Rios,C,3,16,32,0.2682208313855772,0.4021320707213998,-0.1339112393358226,-0.08976778791351066,0.0,0.00022562720446702125,0.0005611672278338945,0.0005611672278338945,False,0.0,67.2505,68.25369074084881,1.003190740848805,2.0
LINGERIE,33,Quevedo,Los Rios,C,3,16,32,0.34873885143200806,0.4833618115800065,-0.13462296014799846,-0.11201985439578951,0.0,0.00038142321245715927,0.0005611672278338945,0.0005611672278338945,False,0.0,13.0625,11.27391408165914,-1.7885859183408612,0.0
CELEBRATION,36,Libertad,Guayas,E,10,16,32,0.5150303427887217,0.6519286965460162,-0.13689835375729442,-0.1597547713871194,0.0,0.0008319018421052525,0.0005611672278338945,0.0005611672278338945,False,0.0,10.3125,7.776276396859155,-2.5362236031408454,0.0
EGGS,13,Latacunga,Cotopaxi,C,15,16,32,0.44213082342454735,0.5793476789527269,-0.13721685552817953,-0.14016406808584356,0.0,0.0006130671415959374,0.0005611672278338945,0.0005611672278338945,False,0.0,52.4375,43.25410198741884,-9.183398012581161,2.625
SCHOOL AND OFFICE SUPPLIES,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,16,32,0.4644546624580897,0.6037955507046521,-0.13934088824656238,-0.1488509335716761,0.0,0.0006765394214660994,0.0005611672278338945,0.0005611672278338945,False,0.375,0.9375,0.7528838057120545,-0.18461619428794554,0.0
HARDWARE,53,Manta,Manabi,D,13,16,32,0.49904549515072655,0.6390729142967481,-0.14002741914602151,-0.1593677835575049,0.0,0.0007810642011028277,0.0005611672278338945,0.0005611672278338945,False,0.1875,1.5625,1.249614722122312,-0.31288527787768805,0.0
HOME APPLIANCES,29,Guayaquil,Guayas,E,10,16,32,0.21668236942711117,0.3570779258859959,-0.14039555645888474,-0.0805533959344977,0.0,0.0001472494243876965,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.23482229056903856,0.23482229056903856,0.0
BABY CARE,40,Machala,El Oro,C,3,16,32,0.2868913351647448,0.4277728296588602,-0.1408814944941154,-0.10068295560173829,0.0,0.00025813168548973045,0.0005611672278338945,0.0005611672278338945,False,0.875,0.125,0.3192725650417791,0.1942725650417791,0.0
HOME APPLIANCES,49,Quito,Pichincha,A,11,16,32,0.431395627296806,0.5735380367208824,-0.14214240942407647,-0.1428436923148396,0.0,0.0005836573127425937,0.0005611672278338945,0.0005611672278338945,False,0.5,0.625,0.396280292908243,-0.22871970709175696,0.0
HOME APPLIANCES,50,Ambato,Tungurahua,A,14,16,32,0.2928463539576867,0.43506245708199653,-0.14221610312430982,-0.10352035453591332,0.0,0.00026895900929873164,0.0005611672278338945,0.0005611672278338945,False,0.875,0.125,0.32737371307547114,0.2023737130754711,0.0
BABY CARE,35,Playas,Guayas,C,3,16,32,0.18159632764330375,0.32417175293569334,-0.1425754252923896,-0.07211009918786607,0.0,0.0001034238206322463,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.19261473727981399,0.19261473727981399,0.0
PERSONAL CARE,30,Guayaquil,Guayas,C,3,16,32,0.28399137883705644,0.4281303372905468,-0.14413895845349034,-0.10264448245474483,0.0,0.00025293956449519786,0.0005611672278338945,0.0005611672278338945,False,0.0,90.375,94.33272886384844,3.9577288638484482,3.8125
HOME AND KITCHEN II,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,16,32,0.22123966283148674,0.3660926233695803,-0.14485296053809357,-0.08507682047583146,0.0,0.0001535085005938174,0.0005611672278338945,0.0005611672278338945,False,0.0,32.125,32.932995194984386,0.8079951949843864,1.1875
HOME APPLIANCES,22,Puyo,Pastaza,C,7,16,32,0.19299976087817455,0.33803586611588055,-0.145036105237706,-0.07701933908168096,0.0,0.00011682075149882604,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.20566619845437376,0.20566619845437376,0.0
HOME APPLIANCES,25,Salinas,Santa Elena,D,1,16,32,0.20013106087255716,0.34573498058276875,-0.14560391971021158,-0.07948023527259229,0.0,0.00012561324901746665,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.2125810591500122,0.2125810591500122,0.0
SEAFOOD,32,Guayaquil,Guayas,C,3,16,32,0.40480658969349254,0.5511765720123429,-0.1463699823188504,-0.13992723847600186,0.0,0.0005139271968990718,0.0005611672278338945,0.0005611672278338945,False,0.0625,2.0625,1.6394990788410462,-0.4230009211589538,0.25
PET SUPPLIES,1,Quito,Pichincha,D,13,16,32,0.33959789714009136,0.48672719471046794,-0.14712929757037657,-0.12157663032874967,0.0,0.0003616899474974566,0.0005611672278338945,0.0005611672278338945,False,0.0,4.0625,4.098351770438929,0.03585177043892854,0.0
BEVERAGES,31,Babahoyo,Los Rios,B,10,16,32,0.1713140475796867,0.31908868443451477,-0.14777463685482806,-0.0724690856360142,0.0,9.204334773056098e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,3681.5,3574.76028882107,-106.73971117893001,28.375
FROZEN FOODS,11,Cayambe,Pichincha,B,6,16,32,0.17066595307324123,0.3187269287723418,-0.1480609756991006,-0.07245998758625169,0.0,9.134825058858742e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,90.281436875,86.19088041316898,-4.090556461831017,3.1875
HOME CARE,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16,32,0.15371992361128997,0.3019676259447817,-0.14824770233349174,-0.06755463220366678,0.0,7.410828683782502e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,166.125,178.82005763878678,12.695057638786789,6.375
SEAFOOD,15,Ibarra,Imbabura,C,15,16,32,0.589779745842375,0.7383746175086865,-0.14859487166631147,-0.19735692717520265,0.0,0.001090903064592671,0.0005611672278338945,0.0005611672278338945,False,0.0,4.75,3.7130851499034767,-1.0369148500965235,0.1875
PLAYERS AND ELECTRONICS,27,Daule,Guayas,D,1,16,32,0.3136770351414036,0.4623013920247912,-0.1486243568833876,-0.11532929469295834,0.0,0.0003085829330183035,0.0005611672278338945,0.0005611672278338945,False,0.0,10.375,8.870890374662222,-1.504109625337777,0.0
CELEBRATION,42,Cuenca,Azuay,D,2,16,32,0.48028403911679357,0.6301098758909819,-0.14982583677418831,-0.16636569746500693,0.0,0.0007234404075552372,0.0005611672278338945,0.0005611672278338945,False,0.0,8.1875,10.134873272508836,1.947373272508835,0.0
PET SUPPLIES,17,Quito,Pichincha,C,12,16,32,0.4406970569524353,0.5910192997610042,-0.15032224280856893,-0.15508991668344974,0.0,0.0006090974120990905,0.0005611672278338945,0.0005611672278338945,False,0.0,2.5625,1.6771614176275698,-0.8853385823724303,0.0
HOME AND KITCHEN II,31,Babahoyo,Los Rios,B,10,16,32,0.2747514588915488,0.4254680140081629,-0.15071655511661414,-0.10553466678101588,0.0,0.00023674808137184037,0.0005611672278338945,0.0005611672278338945,False,0.0,20.5625,21.635499376390356,1.0729993763903571,0.5
CELEBRATION,14,Riobamba,Chimborazo,C,7,16,32,0.6696600445187466,0.8217003118738624,-0.15204026735511578,-0.2267468273087529,0.0,0.0014064206313544976,0.0005611672278338945,0.0005611672278338945,False,0.0,10.8125,6.313269254961535,-4.499230745038465,0.0
LINGERIE,53,Manta,Manabi,D,13,16,32,0.4743540671881022,0.6271634143791315,-0.1528093471910293,-0.1683221672777956,0.0,0.0007056863404334206,0.0005611672278338945,0.0005611672278338945,False,0.0,7.875,5.137214634172465,-2.737785365827535,0.0
BEAUTY,15,Ibarra,Imbabura,C,15,16,32,0.42555988669123723,0.5787310729071266,-0.15317118621588932,-0.15382843758757522,0.0,0.000567973172716947,0.0005611672278338945,0.0005611672278338945,False,0.0,3.75,3.6964413646494934,-0.05355863535050667,0.25
